Stock Index,Stock Price
AD517,329.5467283778429
AD518,854.4497344751198
AD519,1015.7467345614649
AD520,774.4669233503528
AD521,1881.3189454809078
AD522,652.9442695643334
AD523,233.13674098240548
AD524,782.2751653131921
AD525,137.61755074061261
AD526,310.2297208245726
AD527,291.64001840591
AD528,88.90316299546123
AD529,170.30389419101158
AD530,1288.3051137728885
AD531,106.41609665956071
AD532,169.55768274456392
AD533,811.3198011181398
AD534,707.5293584816357
AD535,1187.341453252708
AD536,106.8390645828323
AD537,146.29686709938727
AD538,1071.3492657092265
AD539,575.8371720323746
AD540,119.73937386059242
AD541,547.8146292116833
AD542,589.0092011027756
AD543,373.4878390123891
AD544,178.26992831768393
AD545,1574.9225383245966
AD546,31.063468067450515
AD547,394.2610726046779
AD548,277.9107334072032
AD549,950.6851102282883
AD550,340.3077447437049
AD551,754.4323650135406
AD552,350.96585080883466
AD553,119.05079584304696
AD554,599.8410400110017
AD555,349.5759506452117
AD556,360.96622672904454
AD557,375.75167885204075
AD558,444.61746303299543
AD559,1247.1311256813588
AD560,279.6612342008566
AD561,139.7326437325092
AD562,1286.8858834144007
AD563,315.74974114226393
AD564,229.86635679943657
AD565,409.6960564148657
AD566,699.4963420495764
AD567,1214.6849833678475
AD568,465.98709170710805
AD569,215.3715606741841
AD570,908.2578615340939
AD571,1114.9948209935176
AD572,782.4622531280436
AD573,624.1930442370001
AD574,1080.8057733214164
AD575,845.4311874348641
AD576,32.34927998370631
AD577,487.77504328852314
AD578,1217.0384405813088
AD579,851.6150666601962
AD580,275.0611440977117
AD581,161.38957204588837
AD582,168.9201897155753
AD583,1545.7264023468056
AD584,709.1978929913676
AD585,114.48724308296585
AD586,324.0670872289605
AD587,713.7154136883721
AD588,188.82832468720852
AD589,244.9012981339715
AD590,667.2268533161348
AD591,709.8212371999705
AD592,298.68604925813656
AD593,883.2221772581729
AD594,327.37376033802866
AD595,962.1078190635689
AD596,1061.9537226196403
AD597,1708.861252019579
AD598,1323.0421432037965
AD599,423.8486498433073
AD600,286.2625568423934
AD601,189.70378509050107
AD602,652.3069165197637
AD603,239.36023335508642
AD604,124.3697759613342
AD605,628.7233370130436
AD606,946.2608306957128
AD607,155.41173800723146
AD608,460.1809131728213
AD609,656.7816950638735
AD610,18.759569481861547
AD611,534.2381533456102
AD612,876.4987172310417
AD613,810.9041070903387
AD614,631.6153167967436
AD615,255.38667657027747
AD616,452.50243518732645
AD617,452.50243518732645
AD618,98.74654846319294
AD619,377.7581572719168
AD620,828.3680948130583
AD621,737.6176798127137
AD622,71.70276486269904
AD623,975.6235456783235
AD624,939.0376693514928
AD625,463.7899354972449
AD626,410.59256607405933
AD627,726.851407904632
AD628,269.79533885368414
AD629,626.9020575463035
AD630,405.5589780036055
AD631,503.88986244650647
AD632,142.10375101483226
AD633,97.61043616279505
AD634,63.34215114161145
AD635,181.52109814897585
AD636,386.09564040757834
AD637,196.41516451698533
AD638,485.21443687394816
AD639,468.29094115998885
AD640,181.98329734070774
AD641,685.4455587160104
AD642,620.5851819353815
AD643,564.5562678291368
AD644,97.47309262298859
AD645,696.389558894559
AD646,866.9167752295066
AD647,154.9924819009923
AD648,555.6517459595909
AD649,248.18238839696528
AD650,417.3608325775622
AD651,1162.1606853725757
AD652,635.6799390765175
AD653,378.44809104671566
AD654,518.465673600258
AD655,323.9006732538145
AD656,757.0493101437023
AD657,866.3104710355905
AD658,228.99398253197205
AD659,1404.5120385689117
AD660,260.21507916919643
AD661,1347.4406585125896
AD662,276.0786539966348
AD663,143.53236861765436
AD664,333.5414970548818
AD665,186.45869995189878
AD666,398.0054308116621
AD667,179.1378931164329
AD668,333.36470902462486
AD669,303.86754060784165
AD670,1477.310878755034
AD671,652.3069165197637
AD672,611.6806145969025
AD673,994.4452649792645
AD674,462.7177459218235
AD675,266.59299967282647
AD676,1040.0657412518776
AD677,459.22310206692725
AD678,634.7296032670948
AD679,75.33352430114934
AD680,977.9010442787317
AD681,1755.336794434162
AD682,658.4808784556889
AD683,889.5357957500671
AD684,340.4175954860316
AD685,1705.1888397189794
AD686,1293.7973089702382
AD687,410.86221659328737
AD688,1701.0384783556995
AD689,400.77461822645006
AD690,396.1076067576442
AD691,1048.1576090648118
AD692,365.60156242201947
AD693,64.44854771695555
AD694,60.31636984124003
AD695,713.3636424483204
AD696,855.7796644250402
AD697,257.32099336913643
AD698,710.1611669557353
AD699,806.2341137962399
AD700,121.31878344397273
AD701,968.7859211580931
AD702,992.8208081939977
AD703,540.985283329655
AD704,410.0822115330162
AD705,185.1218284384414
AD706,169.0721881793873
AD707,840.9197407956469
AD708,699.1264755466636
AD709,471.6775219957958
AD710,98.26943984221413
AD711,478.7743551283789
AD712,492.28974370933963
AD713,163.76380151841323
AD714,22.700752611226903
AD715,242.2813404840218
AD716,532.9459249778964
AD717,218.46693980672723
AD718,496.1172040038274
AD719,1050.7843481593293
AD720,91.56082795348374
AD721,300.4808806675197
AD722,754.5773878394609
AD723,197.04141349977664
AD724,548.0943795192015
AD725,443.44893324061024
AD726,522.6248094820675
AD727,1347.2451272995563
AD728,900.8915538139336
AD729,802.1891447554926
AD730,950.3605208392746
AD731,418.9762085412407
AD732,226.53112981829443
AD733,568.7911534685243
AD734,422.9121051209463
AD735,332.45852250322196
AD736,598.7724492415938
AD737,1272.7082158389776
AD738,375.72243079588696
AD739,827.055817059655
AD740,489.1910694055801
AD741,159.31840223454617
AD742,888.996836193337
AD743,464.7157335304469
AD744,1369.9240911778281
AD745,86.59639790626159
AD746,95.0429858608332
AD747,1260.3616166309248
AD748,929.4866766851994
AD749,651.7425426266761
AD750,313.52175904713465
AD751,1148.7961974612267
AD752,169.1015886375584
AD753,66.56221641757361
AD754,842.0369349520784
AD755,387.71487729404487
AD756,385.3176006211373
AD757,818.5893867632666
AD758,747.7180329962605
AD759,704.3069497995773
AD760,87.72572760934594
AD761,1216.3380424711959
AD762,697.5582626161621
AD763,545.7814794806224
AD764,177.9105858613844
AD765,76.08311765683624
AD766,422.093341911335
AD767,290.82042533267617
AD768,169.12721211888214
AD769,46.694920024913074
AD770,192.51995147410662
AD771,63.4862849385234
AD772,258.1927215653229
AD773,266.4021986010563
AD774,464.9230105518017
AD775,233.67939754904148
AD776,913.9168078339535
AD777,605.1702474368064
AD778,607.7853271575874
AD779,668.5937010439716
AD780,785.078531046828
AD781,474.32079913311026
AD782,558.5413783798435
AD783,517.8770270895716
AD784,505.7697974293377
AD785,68.02728085651472
AD786,335.5177311468425
AD787,349.5759506452117
AD788,284.04847543450285
AD789,810.9041070903387
AD790,207.720974934565
AD791,1029.6942108960634
AD792,1073.779629035943
AD793,1817.3814402533933
AD794,458.60213462112256
AD795,1089.0161978664385
AD796,726.2306346958089
AD797,1236.9972281225944
AD798,176.83980731068533
AD799,215.62373943661962
AD800,1446.3910442312842
AD801,1317.7928739349175
AD802,305.2729775993986
AD803,738.2429490047605
AD804,151.01119073425127
AD805,914.2145283821068
AD806,144.84742882150675
AD807,1111.4763834334742
AD808,299.5932294895748
AD809,381.98073841063626
AD810,341.14884848940824
AD811,182.1711087190277
AD812,835.4759232674276
AD813,508.31847041566334
AD814,1245.2623116009174
AD815,263.6424634052487
AD816,1279.2693016752492
AD817,45.89683363653006
AD818,519.076175294653
AD819,47.16098656901755
AD820,1101.169646318894
AD821,408.9159739324467
AD822,899.60415667033
AD823,894.1258338678535
AD824,1032.6172718547045
AD825,305.7541896805261
AD826,334.2215510179887
AD827,584.7835801665171
AD828,294.1577429912281
AD829,557.0669758610894
AD830,226.39870183551128
AD831,55.231733462328975
AD832,147.22322232374404
AD833,342.0064861472553
AD834,235.08690457647555
AD835,726.676473312845
AD836,196.52598382715468
AD837,673.4563758120732
AD838,670.2556908944492
AD839,1620.331217417853
AD840,372.3742628495645
AD841,413.99601536678057
AD842,255.7231991136629
AD843,694.0892293774948
AD844,918.2298994441164
AD845,562.2913866907223
AD846,535.6594060691415
AD847,482.9509258360326
AD848,350.4288240717139
AD849,1090.0162864418949
AD850,172.28988170025377
AD851,601.2403931353093
AD852,137.97591908843293
AD853,515.1508214325811
AD854,982.8129284297454
AD855,203.13060417292155
AD856,1285.2402145671526
AD857,307.74881242937863
AD858,213.0216706045953
AD859,779.2414751067821
AD860,1653.521135247629
AD861,355.65394328356206
AD862,484.62369470463614
AD863,1306.4913860770812
AD864,73.2341060076825
AD865,643.3095137810107
AD866,979.1060435922869
AD867,181.2011400661218
AD868,219.4567420526822
AD869,834.4898017156639
AD870,1353.4313600599282
AD871,554.0178601933808
AD872,432.95547491124006
AD873,156.4234861459156
AD874,580.1319212338938
AD875,164.58790727444233
AD876,88.66471049974007
AD877,1467.1415233326913
AD878,343.91031616620097
AD879,437.5117297426829
AD880,780.4069615450007
AD881,167.06552707363073
AD882,581.6568332574586
AD883,1647.804154384661
AD884,408.21342064906435
AD885,990.1976073593152
AD886,260.01517566184737
AD887,604.9392223139522
AD888,528.5345217812438
AD889,482.94448952080086
AD890,414.83871803808415
AD891,301.0929570255961
AD892,672.8525113626264
AD893,638.676267552131
AD894,597.1967961321974
AD895,1156.6840475728595
AD896,588.4726962279299
AD897,845.6410057074374
AD898,207.5928772068726
AD899,1055.1540038754895
AD900,444.61746303299543
AD901,182.92855451901931
AD902,415.46744088920684
AD903,419.19184610359974
AD904,137.4647353554313
AD905,1361.4622945148817
AD906,1044.8971860434567
AD907,795.0033147902973
AD908,1473.3194848754379
AD909,210.1221757787506
AD910,352.4411685433708
AD911,515.4429086269139
AD912,465.2334403462476
AD913,1358.8027657912526
AD914,923.6947485682376
AD915,684.6858641789385
AD916,80.19928834180183
AD917,344.3982380273013
AD918,236.2604179857919
AD919,660.39591334669
AD920,350.9897684674123
AD921,67.85631804559677
AD922,928.2575358948894
AD923,1208.7866843066422
AD924,893.1083214194744
AD925,39.67759456025834
AD926,635.4700928783161
AD927,459.38129089207575
AD928,80.96029622729174
AD929,404.8608868320287
AD930,901.7408029282594
AD931,492.16053432986587
AD932,996.0852120896787
AD933,1119.956547103841
AD934,165.7531997413276
AD935,1232.5848722826588
AD936,1406.623661507744
AD937,257.79952640747604
AD938,135.13537972815328
AD939,487.1132998300235
AD940,635.6799390765175
AD941,1032.1748528177159
AD942,183.88822827381347
AD943,587.9586013210951
AD944,183.84820823648658
AD945,245.0755989680275
AD946,221.16189897346558
AD947,1323.8551936081885
AD948,408.09183177866623
AD949,331.11396742076664
AD950,25.70966108427848
AD951,146.34065297989838
AD952,294.26115987844423
AD953,650.0139345616503
AD954,71.13112581288715
AD955,226.9677949184526
AD956,544.1539789735325
AD957,1367.3088490238028
AD958,265.68365469123955
AD959,246.96753016959028
AD960,1468.6351320876677
AD961,827.9655594116721
AD962,443.46341586594355
AD963,640.8798551677046
AD964,478.69225587807216
AD965,619.4091603383505
AD966,805.3769892216584
AD967,1123.909402662206
AD968,396.1758848079998
AD969,514.1352730606553
AD970,290.3063127594465
AD971,313.993811738017
AD972,210.09148217381204
AD973,1165.4328593779396
AD974,359.85168914071835
AD975,146.5911849988816
AD976,242.95447630302945
AD977,202.46304525134354
AD978,323.50776561211796
AD979,160.63865634341835
AD980,103.41398035543978
AD981,553.7187968074587
AD982,438.69247656885125
AD983,263.80649045483875
AD984,470.0755941698665
AD985,272.44567474482017
AD986,525.1573830377708
AD987,186.05420335405051
AD988,34.56296921293148
AD989,376.4096975805774
AD990,404.2497523009741
AD991,1142.9306559540605
AD992,19.59228700825338
AD993,215.4932123012801
AD994,382.49309057801656
AD995,151.0666642427786
AD996,908.7680794684204
AD997,34.74190729315478
AD998,916.1970342854443
AD999,1196.4525747896253
AD1000,99.86621236067685
AD1001,212.08739649466864
AD1002,123.24113789002826
AD1003,481.8833830159479
AD1004,229.0872649969744
AD1005,263.664276455839
AD1006,347.32117130755427
AD1007,504.65797918218584
AD1008,341.0233796107185
AD1009,266.36528279918457
AD1010,1184.825188419211
AD1011,1491.450929131349
AD1012,258.7968389681955
AD1013,216.7498950634001
AD1014,530.5409225463636
AD1015,606.6716723059233
AD1016,972.7480012167957
AD1017,1009.744720477393
AD1018,168.8533164694283
AD1019,508.89430502741516
AD1020,450.15652700355656
AD1021,1715.0327409034185
AD1022,446.0141579511416
AD1023,1058.2912481282256
AD1024,1055.153447190274
AD1025,961.1107974566658
AD1026,779.6328455432979
AD1027,335.8280798458838
AD1028,18.640383850063927
AD1029,962.7576108698211
AD1030,898.7170832620873
AD1031,250.48972449686426
AD1032,889.5103750428912
AD1033,1348.044440413359
AD1034,732.2519421164461
AD1035,163.76380151841323
AD1036,1300.240529464752
AD1037,317.97418007330964
AD1038,1598.641858893867
AD1039,553.6292387421882
AD1040,389.34222899020637
AD1041,458.9383322830966
AD1042,1136.8805943887658
AD1043,1325.9479557562347
AD1044,298.67047543010017
AD1045,961.0830700294837
AD1046,777.5176380295832
AD1047,788.819410825962
AD1048,242.67849079373053
AD1049,1454.198725537504
AD1050,43.346562722230715
AD1051,322.8593854594653
AD1052,206.54376343891394
AD1053,171.6035983037031
AD1054,1043.265350967184
AD1055,483.7385459905001
AD1056,1140.8352389869892
AD1057,1310.7855235633463
AD1058,1150.4235925181886
AD1059,525.9849720210356
AD1060,1734.8515384302332
AD1061,309.12316252723167
AD1062,827.9583583790053
AD1063,531.3047731980931
AD1064,463.67232975620294
AD1065,723.1406974194406
AD1066,1538.9703632371466
AD1067,812.8860129853554
AD1068,82.50621387953339
AD1069,460.28374442700317
AD1070,864.596475239774
AD1071,639.0881044820458
AD1072,1141.8037726145858
AD1073,993.4493369620652
AD1074,421.0212163767298
AD1075,490.03200136844015
AD1076,641.2059418508943
AD1077,854.5862703442414
AD1078,1155.4290623563386
AD1079,1266.8857126010716
AD1080,154.222717863016
AD1081,485.99586278101367
AD1082,1294.2655924634728
AD1083,379.17383232026253
AD1084,525.354923727214
AD1085,417.1599396364525
AD1086,526.5430004690411
AD1087,65.17248848450652
AD1088,693.7466804029765
AD1089,128.27268796802025
AD1090,1169.522766092889
AD1091,991.4914164750479
AD1092,163.1736326648247
AD1093,1623.048063650452
AD1094,486.036288589683
AD1095,125.2824175340869
AD1096,234.51156012635693
AD1097,297.20835579872187
AD1098,171.9073263253582
AD1099,452.50243518732645
AD1100,452.50243518732645
AD1101,452.50243518732645
AD1102,452.50243518732645
AD1103,452.50243518732645
AD1104,452.50243518732645
AD1105,452.50243518732645
AD1106,452.50243518732645
AD1107,452.50243518732645
AD1108,452.50243518732645
AD1109,452.50243518732645
AD1110,452.50243518732645
AD1111,452.50243518732645
AD1112,452.50243518732645
AD1113,452.50243518732645
AD1114,452.50243518732645
AD1115,452.50243518732645
AD1116,452.50243518732645
AD1117,452.50243518732645
AD1118,452.50243518732645
AD1119,452.50243518732645
AD1120,452.50243518732645
AD1121,452.50243518732645
AD1122,452.50243518732645
AD1123,452.50243518732645
AD1124,452.50243518732645
AD1125,452.50243518732645
AD1126,452.50243518732645
AD1127,452.50243518732645
AD1128,452.50243518732645
AD1129,452.50243518732645
AD1130,452.50243518732645
AD1131,452.50243518732645
AD1132,452.50243518732645
AD1133,452.50243518732645
AD1134,452.50243518732645
AD1135,452.50243518732645
AD1136,452.50243518732645
AD1137,452.50243518732645
AD1138,452.50243518732645
AD1139,452.50243518732645
AD1140,452.50243518732645
AD1141,452.50243518732645
AD1142,452.50243518732645
AD1143,452.50243518732645
AD1144,452.50243518732645
AD1145,452.50243518732645
AD1146,452.50243518732645
AD1147,452.50243518732645
AD1148,452.50243518732645
AD1149,452.50243518732645
AD1150,452.50243518732645
AD1151,452.50243518732645
AD1152,452.50243518732645
AD1153,452.50243518732645
AD1154,452.50243518732645
AD1155,452.50243518732645
AD1156,452.50243518732645
AD1157,452.50243518732645
AD1158,452.50243518732645
AD1159,452.50243518732645
AD1160,452.50243518732645
AD1161,452.50243518732645
AD1162,452.50243518732645
AD1163,452.50243518732645
AD1164,452.50243518732645
AD1165,452.50243518732645
AD1166,452.50243518732645
AD1167,452.50243518732645
AD1168,452.50243518732645
AD1169,452.50243518732645
AD1170,452.50243518732645
AD1171,452.50243518732645
AD1172,452.50243518732645
AD1173,452.50243518732645
AD1174,452.50243518732645
AD1175,452.50243518732645
AD1176,452.50243518732645
AD1177,452.50243518732645
AD1178,452.50243518732645
AD1179,452.50243518732645
AD1180,452.50243518732645
AD1181,452.50243518732645
AD1182,452.50243518732645
AD1183,452.50243518732645
AD1184,452.50243518732645
AD1185,452.50243518732645
AD1186,452.50243518732645
AD1187,452.50243518732645
AD1188,452.50243518732645
AD1189,452.50243518732645
AD1190,452.50243518732645
AD1191,452.50243518732645
AD1192,452.50243518732645
AD1193,452.50243518732645
AD1194,452.50243518732645
AD1195,452.50243518732645
AD1196,452.50243518732645
AD1197,452.50243518732645
AD1198,452.50243518732645
AD1199,452.50243518732645
AD1200,452.50243518732645
AD1201,452.50243518732645
AD1202,452.50243518732645
AD1203,452.50243518732645
AD1204,452.50243518732645
AD1205,452.50243518732645
AD1206,452.50243518732645
AD1207,452.50243518732645
AD1208,452.50243518732645
AD1209,452.50243518732645
AD1210,452.50243518732645
AD1211,452.50243518732645
AD1212,452.50243518732645
AD1213,452.50243518732645
AD1214,452.50243518732645
AD1215,452.50243518732645
AD1216,452.50243518732645
AD1217,452.50243518732645
AD1218,452.50243518732645
AD1219,452.50243518732645
AD1220,452.50243518732645
AD1221,452.50243518732645
AD1222,452.50243518732645
AD1223,452.50243518732645
AD1224,452.50243518732645
AD1225,452.50243518732645
AD1226,452.50243518732645
AD1227,452.50243518732645
AD1228,452.50243518732645
AD1229,452.50243518732645
AD1230,452.50243518732645
AD1231,452.50243518732645
AD1232,452.50243518732645
AD1233,452.50243518732645
AD1234,452.50243518732645
AD1235,452.50243518732645
AD1236,452.50243518732645
AD1237,452.50243518732645
AD1238,452.50243518732645
AD1239,452.50243518732645
AD1240,452.50243518732645
AD1241,452.50243518732645
AD1242,452.50243518732645
AD1243,452.50243518732645
AD1244,452.50243518732645
AD1245,452.50243518732645
AD1246,452.50243518732645
AD1247,452.50243518732645
AD1248,452.50243518732645
AD1249,452.50243518732645
AD1250,452.50243518732645
AD1251,452.50243518732645
AD1252,452.50243518732645
AD1253,452.50243518732645
AD1254,452.50243518732645
AD1255,452.50243518732645
AD1256,452.50243518732645
AD1257,452.50243518732645
AD1258,452.50243518732645
AD1259,452.50243518732645
AD1260,452.50243518732645
AD1261,452.50243518732645
AD1262,452.50243518732645
AD1263,452.50243518732645
AD1264,452.50243518732645
AD1265,452.50243518732645
AD1266,452.50243518732645
AD1267,452.50243518732645
AD1268,452.50243518732645
AD1269,452.50243518732645
AD1270,452.50243518732645
AD1271,452.50243518732645
AD1272,452.50243518732645
AD1273,452.50243518732645
AD1274,452.50243518732645
AD1275,452.50243518732645
AD1276,452.50243518732645
AD1277,452.50243518732645
AD1278,452.50243518732645
AD1279,452.50243518732645
AD1280,452.50243518732645
AD1281,452.50243518732645
AD1282,452.50243518732645
AD1283,452.50243518732645
AD1284,452.50243518732645
AD1285,452.50243518732645
AD1286,452.50243518732645
AD1287,452.50243518732645
AD1288,452.50243518732645
AD1289,452.50243518732645
AD1290,452.50243518732645
AD1291,452.50243518732645
AD1292,452.50243518732645
AD1293,452.50243518732645
AD1294,452.50243518732645
AD1295,452.50243518732645
AD1296,452.50243518732645
AD1297,452.50243518732645
AD1298,452.50243518732645
AD1299,452.50243518732645
AD1300,452.50243518732645
AD1301,452.50243518732645
AD1302,452.50243518732645
AD1303,452.50243518732645
AD1304,452.50243518732645
AD1305,452.50243518732645
AD1306,452.50243518732645
AD1307,452.50243518732645
AD1308,452.50243518732645
AD1309,452.50243518732645
AD1310,452.50243518732645
AD1311,452.50243518732645
AD1312,452.50243518732645
AD1313,452.50243518732645
AD1314,452.50243518732645
AD1315,452.50243518732645
AD1316,452.50243518732645
AD1317,452.50243518732645
AD1318,452.50243518732645
AD1319,452.50243518732645
AD1320,452.50243518732645
AD1321,452.50243518732645
AD1322,452.50243518732645
AD1323,452.50243518732645
AD1324,452.50243518732645
AD1325,452.50243518732645
AD1326,452.50243518732645
AD1327,452.50243518732645
AD1328,452.50243518732645
AD1329,452.50243518732645
AD1330,452.50243518732645
AD1331,452.50243518732645
AD1332,452.50243518732645
AD1333,452.50243518732645
AD1334,826.1718320856124
AD1335,574.6611689822417
AD1336,136.7927707683337
AD1337,81.13853809786048
AD1338,112.72894825040555
AD1339,391.3480610620803
AD1340,445.435401107383
AD1341,1016.5615157815743
AD1342,404.08660232053876
AD1343,506.5857245919111
AD1344,294.80175486194474
AD1345,1277.0229234483666
AD1346,1480.0201805932575
AD1347,832.054489461168
AD1348,200.1851391415459
AD1349,462.186809080126
AD1350,673.7378308346929
AD1351,248.75959704012806
AD1352,442.3387991974377
AD1353,376.60848298104975
AD1354,46.61893472701399
AD1355,490.3853044505328
AD1356,115.60636537992019
AD1357,111.88383033600843
AD1358,50.19260986507442
AD1359,545.8380620220377
AD1360,170.7809100261651
AD1361,246.85478595639267
AD1362,451.4116955627499
AD1363,406.886127130909
AD1364,216.7498950634001
AD1365,678.3641615884341
AD1366,309.2785818888267
AD1367,571.1870320227578
AD1368,1014.3622298876395
AD1369,344.2524362461787
AD1370,954.6381594821008
AD1371,368.2724643501906
AD1372,133.3890593593979
AD1373,692.5135900968346
AD1374,109.26654239155948
AD1375,1068.551938792958
AD1376,447.03824747005456
AD1377,1209.2284997766205
AD1378,1174.7948116606299
AD1379,408.78924465268915
AD1380,143.3125346645603
AD1381,464.3116738249662
AD1382,142.26403339561307
AD1383,319.0294053264314
AD1384,1178.1988396549043
AD1385,95.70158124391719
AD1386,1866.2999227017103
AD1387,373.703733611706
AD1388,337.3481565951511
AD1389,641.5617176832247
AD1390,553.6793477736164
AD1391,780.4069615450007
AD1392,518.0830100226023
AD1393,901.5956637423806
AD1394,456.40126277323566
AD1395,1465.2253171730679
AD1396,264.5694773556355
AD1397,229.15435208926894
AD1398,96.55447975515057
AD1399,819.589916925175
AD1400,1521.4157210934006
AD1401,1106.5384398161013
AD1402,349.1957924348838
AD1403,886.5412498164917
AD1404,156.14804826214947
AD1405,1342.1905339626946
AD1406,268.77423796835626
AD1407,128.29764953448608
AD1408,674.5574713726453
AD1409,1514.9767215186002
AD1410,338.34026820555755
AD1411,148.260634704069
AD1412,769.7903917512695
AD1413,131.1552814252695
AD1414,129.3523972252242
AD1415,167.74591186392377
AD1416,943.2279573898898
AD1417,346.12295899129185
AD1418,1455.2327152622206
AD1419,161.3559825507599
AD1420,344.3879162640766
AD1421,169.07580447208124
AD1422,403.19307417455155
AD1423,870.2065019193121
AD1424,98.89397371236544
AD1425,870.1861532280655
AD1426,696.1729101030277
AD1427,356.5257359302697
AD1428,74.05802751673963
AD1429,1335.0524809222397
AD1430,1361.1408982851922
AD1431,1101.494113799588
AD1432,318.85640754810254
AD1433,1685.3973014982294
AD1434,142.3633270608011
AD1435,1030.4873003522025
AD1436,365.9836291910332
AD1437,607.60392636215
AD1438,326.40710154983515
AD1439,308.04157147779205
AD1440,49.61668961198899
AD1441,539.9704878962701
AD1442,622.4759427545173
AD1443,561.4154427747399
AD1444,198.9156158866707
AD1445,1933.0370306904504
AD1446,395.4661676305904
AD1447,1450.1803378944294
AD1448,312.6643746275134
AD1449,175.5409752939825
AD1450,71.05968410250756
AD1451,223.91393859774777
AD1452,427.1777916011534
AD1453,179.65766574299772
AD1454,1601.5094173680634
AD1455,695.844282185632
AD1456,203.2917978802435
AD1457,325.30999542975104
AD1458,350.37448555720107
AD1459,195.21029017797537
AD1460,322.6890987761716
AD1461,1557.2822201800852
AD1462,366.66413874017223
AD1463,169.65042612225187
AD1464,896.3262295367014
AD1465,76.32562038809698
AD1466,79.05600442509473
AD1467,144.81978880410782
AD1468,55.1613947391466
AD1469,573.9899294014606
AD1470,562.0867294929561
AD1471,327.04368465798717
AD1472,464.9230105518017
AD1473,22.66692859604217
AD1474,824.0249799336492
AD1475,547.8189298007017
AD1476,1197.1503519495423
AD1477,1036.7167848816043
AD1478,359.70469436626325
AD1479,376.28311575634564
AD1480,1067.7868282930885
AD1481,318.3770683310198
AD1482,172.8144985755207
AD1483,232.1685918559489
AD1484,473.1327178522548
AD1485,147.6049398088211
AD1486,111.45787016208283
AD1487,571.2948154988368
AD1488,691.2583335022654
AD1489,57.68352180625732
AD1490,434.4953166344977
AD1491,311.7631842443093
AD1492,849.1577672467747
AD1493,1182.4188649838034
AD1494,567.7266834288273
AD1495,145.88901416769278
AD1496,1422.4372182306993
AD1497,405.18577246621464
AD1498,92.55048149636468
AD1499,556.3791805728525
AD1500,604.4013992039451
AD1501,105.73124457579024
AD1502,1450.5075069689096
AD1503,231.95533251856315
AD1504,758.7409713542022
AD1505,958.5343533522955
AD1506,623.9202475509201
AD1507,621.0596905940141
AD1508,653.3852173105147
AD1509,191.4435112394055
AD1510,957.6903328176894
AD1511,520.7400303267124
AD1512,469.9996071046848
AD1513,403.02631836182525
AD1514,1009.9218770990385
AD1515,671.709271786066
AD1516,729.375506800237
AD1517,1777.0118546013455
AD1518,94.54665443054233
AD1519,500.64752926960415
AD1520,334.59343709040945
AD1521,99.60349124443695
AD1522,106.40439163424605
AD1523,710.7674488602934
AD1524,561.4486199876114
AD1525,347.76348016733834
AD1526,237.19718297841885
AD1527,549.8651127327208
AD1528,886.0918211733817
AD1529,1805.7373668655937
AD1530,324.5004341768191
AD1531,310.05910763579124
AD1532,1299.612755087352
AD1533,444.8973539906763
AD1534,504.4932774733836
AD1535,571.0426211664313
AD1536,412.74392220862546
AD1537,1255.2549429045598
AD1538,41.72547041087813
AD1539,458.71307717185357
AD1540,1357.5105186857359
AD1541,828.949190000392
AD1542,212.33286498854085
AD1543,265.27638164895814
AD1544,69.11139530908758
AD1545,582.534259022962
AD1546,971.4795581942014
AD1547,254.8341266824922
AD1548,58.677759493172914
AD1549,693.7597496190377
AD1550,627.9766285882558
AD1551,164.9351253763669
AD1552,139.26134528143285
AD1553,561.4470911038736
AD1554,338.13534204791966
AD1555,650.1203751630159
AD1556,82.06897407351198
AD1557,412.4472133915149
AD1558,895.4369063948284
AD1559,148.41822170933716
AD1560,476.5980242470942
AD1561,828.0965368794377
AD1562,1586.7430041023676
AD1563,411.40021521022226
AD1564,589.1466668384807
AD1565,882.0120500160617
AD1566,137.4055509592814
AD1567,203.18281418167786
AD1568,1159.8509636158642
AD1569,30.809678622816648
AD1570,1341.7629644656872
AD1571,751.1257653440891
AD1572,953.511601173836
AD1573,1320.1283747658042
AD1574,205.69400835201284
AD1575,671.5067496283517
AD1576,120.88559776531235
AD1577,97.50769345077072
AD1578,858.8725197586951
AD1579,72.04645176935838
AD1580,204.66198666432567
AD1581,489.1492367779007
AD1582,262.66397242984397
AD1583,1636.6800247971387
AD1584,377.958250903664
AD1585,115.0998364164754
AD1586,195.67799841832056
AD1587,710.9910091295387
AD1588,234.34653249191092
AD1589,289.86597147437067
AD1590,200.486172805973
AD1591,280.75142805264875
AD1592,1064.5472017617535
AD1593,224.08098559554568
AD1594,314.92544666646336
AD1595,169.15885804297636
AD1596,366.0114162147104
AD1597,95.6928102263451
AD1598,420.7326364232036
AD1599,388.6395559086776
AD1600,148.42641065426233
AD1601,77.86329416655758
AD1602,210.65078540052778
AD1603,281.3201244025405
AD1604,83.20141900412898
AD1605,314.2451982624144
AD1606,1741.8987878781345
AD1607,501.7145626791573
AD1608,212.2826282665517
AD1609,1285.2402145671526
AD1610,275.2437759391028
AD1611,73.06055505365202
AD1612,311.8313285111583
AD1613,864.5965563231814
AD1614,1835.0153265571157
AD1615,1143.036465156465
AD1616,247.81142705416494
AD1617,253.33610204806456
AD1618,427.2248775407448
AD1619,713.6585062341226
AD1620,149.85424692498253
AD1621,164.66904585274523
AD1622,334.48255155133995
AD1623,294.8058035993249
